Date,Close
4/12/2018 16:00:00,49.14
4/13/2018 16:00:00,48.89
4/16/2018 16:00:00,49.35
4/17/2018 16:00:00,49.77
4/18/2018 16:00:00,50.46
4/19/2018 16:00:00,49.73
4/20/2018 16:00:00,49.76
4/23/2018 16:00:00,49.41
4/24/2018 16:00:00,49.39
4/25/2018 16:00:00,49.58
4/26/2018 16:00:00,50.18
4/27/2018 16:00:00,45.5
4/30/2018 16:00:00,45.83
5/1/2018 16:00:00,46.35
5/2/2018 16:00:00,46.66
5/3/2018 16:00:00,47.1
5/4/2018 16:00:00,47.57
5/7/2018 16:00:00,47.44
5/8/2018 16:00:00,47.39
5/9/2018 16:00:00,47.31
5/10/2018 16:00:00,46.88
5/11/2018 16:00:00,48.08
5/14/2018 16:00:00,48.34
5/15/2018 16:00:00,47.51
5/16/2018 16:00:00,47.82
5/17/2018 16:00:00,48.8
5/18/2018 16:00:00,48.6
5/21/2018 16:00:00,48.39
5/22/2018 16:00:00,47.06
5/23/2018 16:00:00,46.47
5/24/2018 16:00:00,46.46
5/25/2018 16:00:00,46.4
5/29/2018 16:00:00,46.6
5/30/2018 16:00:00,47.21
5/31/2018 16:00:00,47.09
6/1/2018 16:00:00,47.67
6/4/2018 16:00:00,49.08
6/5/2018 16:00:00,49.31
6/6/2018 16:00:00,50.18
6/7/2018 16:00:00,49.88
6/8/2018 16:00:00,49.96
6/11/2018 16:00:00,50.5
6/12/2018 16:00:00,49.85
6/13/2018 16:00:00,49.82
6/14/2018 16:00:00,49.13
6/15/2018 16:00:00,49.12
6/18/2018 16:00:00,48.37
6/19/2018 16:00:00,48.24
6/20/2018 16:00:00,49.56
6/21/2018 16:00:00,49.22
6/22/2018 16:00:00,50.37
6/25/2018 16:00:00,49.53
6/26/2018 16:00:00,50
6/27/2018 16:00:00,50.29
6/28/2018 16:00:00,51.7
6/29/2018 16:00:00,51.26
7/2/2018 16:00:00,50.94
7/3/2018 13:00:00,50.97
7/5/2018 16:00:00,49.06
7/6/2018 16:00:00,49.58
7/9/2018 16:00:00,51.61
7/10/2018 16:00:00,51.68
7/11/2018 16:00:00,51.96
7/12/2018 16:00:00,52.21
7/13/2018 16:00:00,53.31
7/16/2018 16:00:00,53.27
7/17/2018 16:00:00,53.63
7/18/2018 16:00:00,53.07
7/19/2018 16:00:00,52.63
7/20/2018 16:00:00,52.95
7/23/2018 16:00:00,53.15
7/24/2018 16:00:00,52.67
7/25/2018 16:00:00,53.66
7/26/2018 16:00:00,53.66
7/27/2018 16:00:00,53.4
7/30/2018 16:00:00,52.34
7/31/2018 16:00:00,54.02
8/1/2018 16:00:00,55
8/2/2018 16:00:00,55.28
8/3/2018 16:00:00,54.96
8/6/2018 16:00:00,54.46
8/7/2018 16:00:00,55.55
8/8/2018 16:00:00,54.79
8/9/2018 16:00:00,55.39
8/10/2018 16:00:00,54.65
8/13/2018 16:00:00,54.17
8/14/2018 16:00:00,54.28
8/15/2018 16:00:00,53.71
8/16/2018 16:00:00,53.84
8/17/2018 16:00:00,54.87
8/20/2018 16:00:00,54.59
8/21/2018 16:00:00,54.42
8/22/2018 16:00:00,54.62
8/23/2018 16:00:00,54.41
8/24/2018 16:00:00,54.54
8/27/2018 16:00:00,56.02
8/28/2018 16:00:00,55.77
8/29/2018 16:00:00,57.07
8/30/2018 16:00:00,56.68
8/31/2018 16:00:00,56.83
9/4/2018 16:00:00,56.18
9/5/2018 16:00:00,55.5
9/6/2018 16:00:00,56.36
9/7/2018 16:00:00,56.53
9/10/2018 16:00:00,56.68
9/11/2018 16:00:00,56.85
9/12/2018 16:00:00,57.47
9/13/2018 16:00:00,57.76
9/14/2018 16:00:00,59.44
9/17/2018 16:00:00,59.29
9/18/2018 16:00:00,59.83
9/19/2018 16:00:00,59
9/20/2018 16:00:00,59.1
9/21/2018 16:00:00,57
9/24/2018 16:00:00,56.85
9/25/2018 16:00:00,58.53
9/26/2018 16:00:00,59.45
9/27/2018 16:00:00,59.53
9/28/2018 16:00:00,60.65
10/1/2018 16:00:00,60.58
10/2/2018 16:00:00,59.82
10/3/2018 16:00:00,58.32
10/4/2018 16:00:00,57.07
10/5/2018 16:00:00,57.23
10/8/2018 16:00:00,57.07
10/9/2018 16:00:00,57.97
10/10/2018 16:00:00,56.1
10/11/2018 16:00:00,55.52
10/12/2018 16:00:00,55.51
10/15/2018 16:00:00,56.25
10/16/2018 16:00:00,57.5
10/17/2018 16:00:00,57.9
10/18/2018 16:00:00,56.03
10/19/2018 16:00:00,55.67
10/22/2018 16:00:00,55.78
10/23/2018 16:00:00,55.07
10/24/2018 16:00:00,53.08
10/25/2018 16:00:00,53.48
10/26/2018 16:00:00,52.41
10/29/2018 16:00:00,51
10/30/2018 16:00:00,53.43
10/31/2018 16:00:00,54.13
11/1/2018 16:00:00,55.66
11/2/2018 16:00:00,53.66
11/5/2018 16:00:00,53.32
11/6/2018 16:00:00,53.5
11/7/2018 16:00:00,55.26
11/8/2018 16:00:00,54.41
11/9/2018 16:00:00,54.07
11/12/2018 16:00:00,51.53
11/13/2018 16:00:00,51.24
11/14/2018 16:00:00,51.14
11/15/2018 16:00:00,51.65
11/16/2018 16:00:00,50.81
11/19/2018 16:00:00,50.99
11/20/2018 16:00:00,49.53
11/21/2018 16:00:00,50.52
11/23/2018 13:00:00,49.69
11/26/2018 16:00:00,51.02
11/27/2018 16:00:00,51.37
11/28/2018 16:00:00,52.91
11/29/2018 16:00:00,51.88
11/30/2018 16:00:00,52.82
12/3/2018 16:00:00,54.17
12/4/2018 16:00:00,51.51
12/6/2018 16:00:00,51.86
12/7/2018 16:00:00,51.13
12/10/2018 16:00:00,51.11
12/11/2018 16:00:00,51.15
12/12/2018 16:00:00,52.62
12/13/2018 16:00:00,52.2
12/14/2018 16:00:00,51.29
12/17/2018 16:00:00,50.5
12/18/2018 16:00:00,49.39
12/19/2018 16:00:00,48.76
12/20/2018 16:00:00,48.27
12/21/2018 16:00:00,46.73
12/24/2018 13:00:00,45.88
12/26/2018 16:00:00,47.62
12/27/2018 16:00:00,48.53
12/28/2018 16:00:00,48.14
12/31/2018 16:00:00,48.28
1/2/2019 16:00:00,48.72
1/3/2019 16:00:00,47.02
1/4/2019 16:00:00,49.21
1/7/2019 16:00:00,49.72
1/8/2019 16:00:00,49.89
1/9/2019 16:00:00,49.93
1/10/2019 16:00:00,49.1
1/11/2019 16:00:00,48.98
1/14/2019 16:00:00,48.42
1/15/2019 16:00:00,49.84
1/16/2019 16:00:00,49.61
1/17/2019 16:00:00,49.51
1/18/2019 16:00:00,50.18
1/22/2019 16:00:00,48.47
1/23/2019 16:00:00,48.46
1/24/2019 16:00:00,48.37
1/25/2019 16:00:00,48.76
1/28/2019 16:00:00,48.83
1/29/2019 16:00:00,48.78
1/30/2019 16:00:00,49.2
1/31/2019 16:00:00,50.12
2/1/2019 16:00:00,46.15
2/4/2019 16:00:00,46.29
2/5/2019 16:00:00,45.86
2/6/2019 16:00:00,44.22
2/7/2019 16:00:00,43.06
2/8/2019 16:00:00,44.29
2/11/2019 16:00:00,44.59
2/12/2019 16:00:00,44.28
2/13/2019 16:00:00,45.06
2/14/2019 16:00:00,45.12
2/15/2019 16:00:00,45.79
2/19/2019 16:00:00,46.22
2/20/2019 16:00:00,46.88
2/21/2019 16:00:00,47.64
2/22/2019 16:00:00,47.89
2/25/2019 16:00:00,48.46
2/26/2019 16:00:00,48.19
2/27/2019 16:00:00,48.43
2/28/2019 16:00:00,47.99
3/1/2019 16:00:00,47.89
3/4/2019 16:00:00,47.62
3/5/2019 16:00:00,47.66
3/6/2019 16:00:00,47.53
3/7/2019 16:00:00,46.4
3/8/2019 16:00:00,45.95
3/11/2019 16:00:00,46.1
3/12/2019 16:00:00,46.31
3/13/2019 16:00:00,46.66
3/14/2019 16:00:00,46.12
3/15/2019 16:00:00,46.25
3/18/2019 16:00:00,46.08
3/19/2019 16:00:00,45.53
3/20/2019 16:00:00,43.28
3/21/2019 16:00:00,44.01
3/22/2019 16:00:00,42.03
3/25/2019 16:00:00,42.15
3/26/2019 16:00:00,42.73
3/27/2019 16:00:00,42.79
3/28/2019 16:00:00,42.4
3/29/2019 16:00:00,42.24
4/1/2019 16:00:00,42.98
4/2/2019 16:00:00,42.17
4/3/2019 16:00:00,42.39
4/4/2019 16:00:00,42.52
4/5/2019 16:00:00,43.07
4/8/2019 16:00:00,46.6
4/9/2019 16:00:00,46.19
4/10/2019 16:00:00,46.08
4/11/2019 16:00:00,46.25
4/12/2019 16:00:00,46.99
4/15/2019 16:00:00,47.31
4/16/2019 16:00:00,47.95
4/17/2019 16:00:00,47.74
4/18/2019 16:00:00,47.86
4/22/2019 16:00:00,47.61
4/23/2019 16:00:00,48.3
4/24/2019 16:00:00,46.46
4/25/2019 16:00:00,46.66
4/26/2019 16:00:00,50.24
4/29/2019 16:00:00,50.25
4/30/2019 16:00:00,50.37
5/1/2019 16:00:00,51.36
5/2/2019 16:00:00,51.46
5/3/2019 16:00:00,52.25
5/6/2019 16:00:00,51.22
5/7/2019 16:00:00,48.89
5/8/2019 16:00:00,48.75
5/9/2019 16:00:00,48.75
5/10/2019 16:00:00,49.7
5/13/2019 16:00:00,48.03
5/14/2019 16:00:00,48.44
5/15/2019 16:00:00,49.94
5/16/2019 16:00:00,52
5/17/2019 16:00:00,52.61
5/20/2019 16:00:00,52.2
5/21/2019 16:00:00,51.03
5/22/2019 16:00:00,50.49
5/23/2019 16:00:00,48.34
5/24/2019 16:00:00,48.98
5/28/2019 16:00:00,49.17
5/29/2019 16:00:00,48.23
5/30/2019 16:00:00,48.53
5/31/2019 16:00:00,48
6/3/2019 16:00:00,47.78
6/4/2019 16:00:00,48.13
6/5/2019 16:00:00,48.11
6/6/2019 16:00:00,47.45
6/7/2019 16:00:00,48.86
6/10/2019 16:00:00,49.62
6/11/2019 16:00:00,49.82
6/12/2019 16:00:00,49.38
6/13/2019 16:00:00,49.67
6/14/2019 16:00:00,51.33
6/17/2019 16:00:00,52.1
6/18/2019 16:00:00,52.21
6/19/2019 16:00:00,52.98
6/20/2019 16:00:00,53.94
6/21/2019 16:00:00,53.24
6/24/2019 16:00:00,53.15
6/25/2019 16:00:00,52.55
6/26/2019 16:00:00,52.46
6/27/2019 16:00:00,52.7
6/28/2019 16:00:00,52.39
7/1/2019 16:00:00,53.71
7/2/2019 16:00:00,53.68
7/3/2019 13:00:00,54.72
7/5/2019 16:00:00,55.03
7/8/2019 16:00:00,54.66
7/9/2019 16:00:00,54.38
7/10/2019 16:00:00,54.78
7/11/2019 16:00:00,55.02
7/12/2019 16:00:00,55.77
7/15/2019 16:00:00,55.77
7/16/2019 16:00:00,53.99
7/17/2019 16:00:00,54.37
7/18/2019 16:00:00,53.95
7/19/2019 16:00:00,53.66
7/22/2019 16:00:00,53.8
7/23/2019 16:00:00,54.41
7/24/2019 16:00:00,55.1
7/25/2019 16:00:00,54.55
7/26/2019 16:00:00,54.8
7/29/2019 16:00:00,54.7
7/30/2019 16:00:00,57.1
7/31/2019 16:00:00,56.86
8/1/2019 16:00:00,55.85
8/2/2019 16:00:00,54.98
8/5/2019 16:00:00,53.65
8/6/2019 16:00:00,55
8/7/2019 16:00:00,55.53
8/8/2019 16:00:00,56.25
8/9/2019 16:00:00,56.11
8/12/2019 16:00:00,55.6
8/13/2019 16:00:00,56.26
8/14/2019 16:00:00,54.32
8/15/2019 16:00:00,55.02
8/16/2019 16:00:00,55.73
8/19/2019 16:00:00,55.72
8/20/2019 16:00:00,55.66
8/21/2019 16:00:00,56.65
8/22/2019 16:00:00,54.77
8/23/2019 16:00:00,53.84
8/26/2019 16:00:00,55.52
8/27/2019 16:00:00,55.51
8/28/2019 16:00:00,55.61
8/29/2019 16:00:00,56.72
8/30/2019 16:00:00,56.91
9/3/2019 16:00:00,57.43
9/4/2019 16:00:00,58.51
9/5/2019 16:00:00,59.54
9/6/2019 16:00:00,59.2
9/9/2019 16:00:00,59.98
9/10/2019 16:00:00,59.24
9/11/2019 16:00:00,60.05
9/12/2019 16:00:00,60.25
9/13/2019 16:00:00,60.36
9/16/2019 16:00:00,59.97
9/17/2019 16:00:00,59.94
9/18/2019 16:00:00,59.11
9/19/2019 16:00:00,59.35
9/20/2019 16:00:00,59.12
9/23/2019 16:00:00,59.12
9/24/2019 16:00:00,58.91
9/25/2019 16:00:00,60.58
9/26/2019 16:00:00,59.41
9/27/2019 16:00:00,58.77
9/30/2019 16:00:00,59.13
10/1/2019 16:00:00,57.96
10/2/2019 16:00:00,56.83
10/3/2019 16:00:00,57.93
10/4/2019 16:00:00,58.75
10/7/2019 16:00:00,58.07
10/8/2019 16:00:00,57.21
10/9/2019 16:00:00,57.87
10/10/2019 16:00:00,57.33
10/11/2019 16:00:00,58.14
10/14/2019 16:00:00,57.84
10/15/2019 16:00:00,58.5
10/16/2019 16:00:00,58.92
10/17/2019 16:00:00,60.04
10/18/2019 16:00:00,59.21
10/21/2019 16:00:00,59.18
10/22/2019 16:00:00,58.97
10/23/2019 16:00:00,58.58
10/24/2019 16:00:00,58.63
10/25/2019 16:00:00,58.51
10/28/2019 16:00:00,59.06
10/29/2019 16:00:00,59.24
10/30/2019 16:00:00,61.07
10/31/2019 16:00:00,60.83
11/1/2019 16:00:00,61.44
11/4/2019 16:00:00,61.57
11/5/2019 16:00:00,61.44
11/6/2019 16:00:00,60.73
11/7/2019 16:00:00,60.4
11/8/2019 16:00:00,60.41
11/11/2019 16:00:00,61.72
11/12/2019 16:00:00,62.13
11/13/2019 16:00:00,62.29
11/14/2019 16:00:00,61.85
11/15/2019 16:00:00,62.06
11/18/2019 16:00:00,62.44
11/19/2019 16:00:00,61.9
11/20/2019 16:00:00,61.48
11/21/2019 16:00:00,61.52
11/22/2019 16:00:00,61.2
11/25/2019 16:00:00,61.8
11/26/2019 16:00:00,63.15
11/27/2019 16:00:00,63.72
11/29/2019 13:00:00,63.48
12/2/2019 16:00:00,63.28
12/3/2019 16:00:00,64.59
12/4/2019 16:00:00,65.29
12/5/2019 16:00:00,65.2
12/6/2019 16:00:00,65.29
12/9/2019 16:00:00,65.93
12/10/2019 16:00:00,66.31
12/11/2019 16:00:00,66.54
12/12/2019 16:00:00,67.32
12/13/2019 16:00:00,67.57
12/16/2019 16:00:00,68.25
12/17/2019 16:00:00,67.74
12/18/2019 16:00:00,67.7
12/19/2019 16:00:00,67.88
12/20/2019 16:00:00,67.9
12/23/2019 16:00:00,68.08
12/24/2019 13:00:00,67.76
12/26/2019 16:00:00,68.02
12/27/2019 16:00:00,67.78
12/30/2019 16:00:00,67.72
